goodForGroups,city,state,open,alcohol,noiseLevel,attire,priceRange,delivery,waiterService,caters
1,Las Vegas,NV,TRUE,none,average,casual,1,FALSE,TRUE,FALSE
1,Phoenix,AZ,TRUE,none,average,casual,1,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,none,average,casual,1,FALSE,TRUE,FALSE
1,Charlotte,NC,TRUE,none,average,casual,1,FALSE,TRUE,FALSE
1,Las Vegas,NV,FALSE,none,average,casual,1,FALSE,TRUE,FALSE
1,Madison,WI,TRUE,none,average,casual,1,FALSE,TRUE,FALSE
1,North Las Vegas,NV,TRUE,none,average,casual,1,FALSE,TRUE,FALSE
1,Phoenix,AZ,TRUE,none,average,casual,1,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,none,average,casual,1,FALSE,TRUE,FALSE
1,Goodyear,AZ,TRUE,none,average,casual,1,FALSE,TRUE,FALSE
1,Las Vegas,NV,FALSE,none,average,casual,1,FALSE,TRUE,FALSE
1,Buckeye,AZ,TRUE,none,average,casual,1,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,none,average,casual,1,FALSE,TRUE,FALSE
1,De Forest,WI,TRUE,none,average,casual,1,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,none,average,casual,1,FALSE,TRUE,FALSE
1,Phoenix,AZ,TRUE,none,average,casual,1,FALSE,TRUE,FALSE
1,Scottsdale,AZ,TRUE,none,average,casual,1,FALSE,TRUE,FALSE
1,Buckeye,AZ,TRUE,none,average,casual,1,FALSE,TRUE,FALSE
1,Peoria,AZ,TRUE,none,average,casual,1,FALSE,TRUE,FALSE
1,Mesa,AZ,TRUE,none,average,casual,1,FALSE,TRUE,FALSE
1,Phoenix,AZ,TRUE,none,average,casual,1,FALSE,TRUE,FALSE
1,Scottsdale,AZ,TRUE,none,average,casual,1,FALSE,TRUE,FALSE
1,Sun City,AZ,FALSE,none,average,casual,1,FALSE,TRUE,FALSE
1,Tempe,AZ,TRUE,none,average,casual,1,FALSE,TRUE,FALSE
1,Gilbert,AZ,TRUE,none,average,casual,1,FALSE,TRUE,FALSE
1,Charlotte,NC,TRUE,none,average,casual,1,FALSE,TRUE,FALSE
1,Pittsburgh,PA,TRUE,none,average,casual,1,FALSE,TRUE,FALSE
1,North Las Vegas,NV,TRUE,none,average,casual,1,FALSE,TRUE,FALSE
0,Mesa,AZ,TRUE,none,average,casual,1,FALSE,TRUE,FALSE
1,Charlotte,NC,TRUE,none,average,casual,1,FALSE,TRUE,FALSE
1,Fort Mill,SC,TRUE,none,average,casual,1,FALSE,TRUE,FALSE
0,Gilbert,AZ,TRUE,none,average,casual,1,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,none,average,casual,1,FALSE,TRUE,FALSE
0,Anthem,AZ,TRUE,none,average,casual,1,FALSE,TRUE,FALSE
1,Matthews,NC,TRUE,none,average,casual,1,FALSE,TRUE,FALSE
1,North Las Vegas,NV,TRUE,none,average,casual,1,FALSE,TRUE,FALSE
1,Phoenix,AZ,TRUE,none,average,casual,1,FALSE,TRUE,FALSE
1,Phoenix,AZ,TRUE,none,average,casual,1,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,none,average,casual,1,FALSE,TRUE,FALSE
1,Tempe,AZ,TRUE,none,average,casual,1,FALSE,TRUE,FALSE
1,Montral,QC,TRUE,none,average,casual,1,FALSE,TRUE,FALSE
1,Chandler,AZ,TRUE,none,average,casual,1,FALSE,TRUE,FALSE
1,Chandler,AZ,TRUE,none,average,casual,1,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,none,average,casual,1,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,none,average,casual,1,FALSE,TRUE,FALSE
1,Wickenburg,AZ,TRUE,none,average,casual,1,FALSE,TRUE,FALSE
1,Mesa,AZ,TRUE,none,average,casual,1,FALSE,TRUE,FALSE
1,Phoenix,AZ,FALSE,none,average,casual,1,FALSE,TRUE,FALSE
0,Scottsdale,AZ,TRUE,none,average,casual,1,FALSE,TRUE,FALSE
1,Gilbert,AZ,FALSE,none,average,casual,1,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,none,average,casual,1,TRUE,FALSE,TRUE
0,Pittsburgh,PA,TRUE,none,average,casual,1,TRUE,FALSE,TRUE
0,Phoenix,AZ,TRUE,none,average,casual,1,TRUE,FALSE,TRUE
1,Las Vegas,NV,TRUE,none,average,casual,1,TRUE,FALSE,TRUE
1,Scottsdale,AZ,TRUE,none,average,casual,1,TRUE,FALSE,TRUE
1,Tempe,AZ,TRUE,none,average,casual,1,TRUE,FALSE,TRUE
1,Mesa,AZ,FALSE,none,average,casual,1,TRUE,FALSE,TRUE
1,Chandler,AZ,TRUE,none,average,casual,1,TRUE,FALSE,TRUE
1,Pineville,NC,TRUE,none,average,casual,1,TRUE,FALSE,TRUE
1,Las Vegas,NV,TRUE,none,average,casual,1,TRUE,FALSE,TRUE
1,Phoenix,AZ,TRUE,none,average,casual,1,TRUE,FALSE,TRUE
1,Phoenix,AZ,FALSE,none,average,casual,1,TRUE,FALSE,TRUE
1,Phoenix,AZ,TRUE,none,average,casual,1,TRUE,FALSE,TRUE
1,Phoenix,AZ,TRUE,none,average,casual,1,TRUE,FALSE,TRUE
1,Tempe,AZ,TRUE,none,average,casual,1,TRUE,FALSE,TRUE
1,Henderson,NV,TRUE,none,average,casual,1,TRUE,FALSE,TRUE
1,Apache Junction,AZ,TRUE,none,average,casual,1,TRUE,FALSE,TRUE
1,Las Vegas,NV,TRUE,none,average,casual,1,TRUE,FALSE,TRUE
1,Las Vegas,NV,TRUE,none,average,casual,1,TRUE,FALSE,TRUE
1,Mesa,AZ,TRUE,none,average,casual,1,TRUE,FALSE,TRUE
1,Las Vegas,NV,TRUE,none,average,casual,1,TRUE,FALSE,TRUE
1,Las Vegas,NV,TRUE,none,average,casual,1,TRUE,FALSE,TRUE
0,Phoenix,AZ,TRUE,none,average,casual,1,TRUE,FALSE,TRUE
1,Las Vegas,NV,TRUE,none,average,casual,1,TRUE,FALSE,TRUE
1,Phoenix,AZ,TRUE,none,average,casual,1,TRUE,FALSE,TRUE
1,Las Vegas,NV,TRUE,none,average,casual,1,TRUE,FALSE,TRUE
1,Madison,WI,TRUE,none,average,casual,1,TRUE,FALSE,TRUE
1,Tempe,AZ,TRUE,none,average,casual,1,TRUE,FALSE,TRUE
1,Phoenix,AZ,TRUE,none,average,casual,1,TRUE,FALSE,TRUE
0,Phoenix,AZ,TRUE,none,average,casual,1,TRUE,FALSE,TRUE
0,Charlotte,NC,TRUE,none,average,casual,1,TRUE,FALSE,TRUE
1,Tempe,AZ,FALSE,none,average,casual,1,TRUE,FALSE,TRUE
1,Las Vegas,NV,TRUE,none,average,casual,1,TRUE,FALSE,TRUE
1,Las Vegas,NV,TRUE,none,average,casual,1,TRUE,FALSE,TRUE
1,Las Vegas,NV,TRUE,none,average,casual,1,TRUE,FALSE,TRUE
1,Tempe,AZ,TRUE,none,average,casual,1,TRUE,FALSE,TRUE
1,Tempe,AZ,TRUE,none,average,casual,1,TRUE,FALSE,TRUE
1,Phoenix,AZ,TRUE,none,average,casual,1,TRUE,FALSE,TRUE
1,Scottsdale,AZ,FALSE,none,average,casual,1,TRUE,FALSE,TRUE
1,Phoenix,AZ,TRUE,none,average,casual,1,TRUE,FALSE,TRUE
1,Tempe,AZ,TRUE,none,average,casual,1,TRUE,FALSE,TRUE
0,Charlotte,NC,TRUE,none,average,casual,1,TRUE,FALSE,TRUE
1,Gilbert,AZ,TRUE,none,average,casual,1,TRUE,FALSE,TRUE
1,Tempe,AZ,TRUE,none,average,casual,1,TRUE,FALSE,TRUE
1,Mesa,AZ,TRUE,none,average,casual,1,TRUE,FALSE,TRUE
1,Montral,QC,TRUE,none,average,casual,1,TRUE,FALSE,TRUE
1,Henderson,NV,FALSE,none,average,casual,1,TRUE,FALSE,TRUE
1,Henderson,NV,FALSE,none,average,casual,1,TRUE,FALSE,TRUE
1,Las Vegas,NV,TRUE,none,average,casual,1,TRUE,FALSE,TRUE
1,Glendale,AZ,TRUE,none,average,casual,1,TRUE,FALSE,TRUE
1,Dormont,PA,TRUE,none,average,casual,1,TRUE,FALSE,TRUE
0,Chandler,AZ,TRUE,none,average,casual,1,TRUE,FALSE,TRUE
1,Tempe,AZ,TRUE,none,average,casual,1,TRUE,FALSE,TRUE
0,Chandler,AZ,TRUE,none,average,casual,1,TRUE,FALSE,TRUE
1,Tempe,AZ,TRUE,none,average,casual,1,TRUE,FALSE,TRUE
1,Chandler,AZ,TRUE,none,average,casual,1,TRUE,FALSE,TRUE
0,Mesa,AZ,TRUE,none,average,casual,1,TRUE,FALSE,TRUE
1,Henderson,NV,TRUE,none,average,casual,1,TRUE,FALSE,TRUE
1,Chandler,AZ,TRUE,none,average,casual,1,TRUE,FALSE,TRUE
1,Pittsburgh,PA,TRUE,none,average,casual,1,TRUE,FALSE,TRUE
1,Glendale,AZ,TRUE,none,average,casual,1,TRUE,FALSE,TRUE
1,Phoenix,AZ,TRUE,none,average,casual,1,TRUE,FALSE,TRUE
1,Tempe,AZ,TRUE,none,average,casual,1,TRUE,FALSE,TRUE
1,Peoria,AZ,FALSE,none,average,casual,1,TRUE,FALSE,TRUE
1,Las Vegas,NV,TRUE,none,average,casual,1,TRUE,FALSE,TRUE
0,Phoenix,AZ,FALSE,none,average,casual,1,TRUE,FALSE,TRUE
1,Scottsdale,AZ,TRUE,none,average,casual,1,TRUE,FALSE,TRUE
1,Las Vegas,NV,TRUE,none,average,casual,1,TRUE,FALSE,TRUE
1,Las Vegas,NV,TRUE,none,average,casual,1,TRUE,FALSE,TRUE
1,Mesa,AZ,TRUE,none,average,casual,1,TRUE,FALSE,TRUE
1,Chandler,AZ,TRUE,none,average,casual,1,TRUE,FALSE,TRUE
0,Glendale,AZ,TRUE,none,average,casual,1,TRUE,FALSE,TRUE
1,Phoenix,AZ,TRUE,none,average,casual,1,TRUE,FALSE,TRUE
1,Las Vegas,NV,TRUE,none,average,casual,1,TRUE,FALSE,TRUE
0,Phoenix,AZ,TRUE,none,average,casual,1,TRUE,FALSE,TRUE
1,Charlotte,NC,TRUE,none,average,casual,1,TRUE,FALSE,FALSE
0,Pittsburgh,PA,TRUE,none,average,casual,1,TRUE,FALSE,FALSE
1,Scottsdale,AZ,TRUE,none,average,casual,1,TRUE,FALSE,FALSE
1,Henderson,NV,TRUE,none,average,casual,1,TRUE,FALSE,FALSE
1,Phoenix,AZ,TRUE,none,average,casual,1,TRUE,FALSE,FALSE
1,Las Vegas,NV,FALSE,none,average,casual,1,TRUE,FALSE,FALSE
0,Las Vegas,NV,TRUE,none,average,casual,1,TRUE,FALSE,FALSE
0,Chandler,AZ,TRUE,none,average,casual,1,TRUE,FALSE,FALSE
0,Urbana,IL,TRUE,none,average,casual,1,TRUE,FALSE,FALSE
0,Champaign,IL,TRUE,none,average,casual,1,TRUE,FALSE,FALSE
1,Henderson,NV,TRUE,none,average,casual,1,TRUE,FALSE,FALSE
1,Scottsdale,AZ,FALSE,none,average,casual,1,TRUE,FALSE,FALSE
1,Edinburgh,EDH,TRUE,none,average,casual,1,TRUE,FALSE,FALSE
1,Phoenix,AZ,TRUE,none,average,casual,1,TRUE,FALSE,FALSE
0,North Las Vegas,NV,TRUE,none,average,casual,1,TRUE,FALSE,FALSE
1,Charlotte,NC,TRUE,none,average,casual,1,TRUE,FALSE,FALSE
0,Charlotte,NC,TRUE,none,average,casual,1,TRUE,FALSE,FALSE
1,Tempe,AZ,TRUE,none,average,casual,1,TRUE,FALSE,FALSE
1,Glendale,AZ,TRUE,none,average,casual,1,TRUE,FALSE,FALSE
1,Phoenix,AZ,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Madison,WI,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
0,Avondale,AZ,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Pittsburgh,PA,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Las Vegas,NV,FALSE,none,average,casual,1,TRUE,TRUE,TRUE
1,Phoenix,AZ,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Huntersville,NC,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
0,Phoenix,AZ,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Las Vegas,NV,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Scottsdale,AZ,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Phoenix,AZ,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Pittsburgh,PA,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Cottage Grove,WI,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Scottsdale,AZ,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Las Vegas,NV,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Phoenix,AZ,FALSE,none,average,casual,1,TRUE,TRUE,TRUE
1,Scottsdale,AZ,FALSE,none,average,casual,1,TRUE,TRUE,TRUE
0,Scottsdale,AZ,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
0,Las Vegas,NV,FALSE,none,average,casual,1,TRUE,TRUE,TRUE
1,Madison,WI,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Phoenix,AZ,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Gilbert,AZ,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Las Vegas,NV,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Las Vegas,NV,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Chandler,AZ,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Glendale,AZ,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Las Vegas,NV,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Mount Lebanon,PA,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Las Vegas,NV,FALSE,none,average,casual,1,TRUE,TRUE,TRUE
1,Las Vegas,NV,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Las Vegas,NV,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
0,Madison,WI,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Las Vegas,NV,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Montral,QC,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Las Vegas,NV,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Madison,WI,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Montral,QC,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
0,Phoenix,AZ,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Scottsdale,AZ,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Pittsburgh,PA,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,North Las Vegas,NV,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Madison,WI,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Queen Creek,AZ,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Verdun,QC,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Phoenix,AZ,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Phoenix,AZ,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Peoria,AZ,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Glendale,AZ,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Henderson,NV,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
0,Phoenix,AZ,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
0,Charlotte,NC,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Charlotte,NC,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Scottsdale,AZ,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Las Vegas,NV,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Las Vegas,NV,FALSE,none,average,casual,1,TRUE,TRUE,TRUE
1,Madison,WI,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Las Vegas,NV,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,North Las Vegas,NV,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
0,Tempe,AZ,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Las Vegas,NV,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Montral,QC,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Charlotte,NC,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
0,Las Vegas,NV,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Phoenix,AZ,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
0,Las Vegas,NV,FALSE,none,average,casual,1,TRUE,TRUE,TRUE
1,Tempe,AZ,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Las Vegas,NV,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Chandler,AZ,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Las Vegas,NV,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Madison,WI,FALSE,none,average,casual,1,TRUE,TRUE,TRUE
1,Tempe,AZ,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Pittsburgh,PA,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Madison,WI,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Concord,NC,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Litchfield Park,AZ,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Phoenix,AZ,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Las Vegas,NV,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Fort Mill,SC,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Pittsburgh,PA,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
0,Pittsburgh,PA,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Scottsdale,AZ,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Mesa,AZ,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Mesa,AZ,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Chandler,AZ,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Charlotte,NC,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Las Vegas,NV,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
0,Scottsdale,AZ,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Las Vegas,NV,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Pittsburgh,PA,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Glendale,AZ,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Tempe,AZ,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Las Vegas,NV,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Phoenix,AZ,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Las Vegas,NV,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Charlotte,NC,FALSE,none,average,casual,1,TRUE,TRUE,TRUE
1,Las Vegas,NV,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Madison,WI,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Las Vegas,NV,FALSE,none,average,casual,1,TRUE,TRUE,TRUE
0,Charlotte,NC,TRUE,none,average,casual,1,TRUE,TRUE,TRUE
1,Henderson,NV,TRUE,none,average,casual,1,TRUE,TRUE,FALSE
0,Tempe,AZ,TRUE,none,average,casual,1,TRUE,TRUE,FALSE
1,Charlotte,NC,FALSE,none,average,casual,1,TRUE,TRUE,FALSE
1,Montreal,QC,TRUE,none,average,casual,1,TRUE,TRUE,FALSE
1,Pittsburgh,PA,TRUE,none,average,casual,1,TRUE,TRUE,FALSE
0,Champaign,IL,TRUE,none,average,casual,1,TRUE,TRUE,FALSE
0,Waterloo,ON,FALSE,none,average,casual,1,TRUE,TRUE,FALSE
1,Buckeye,AZ,TRUE,none,average,casual,1,TRUE,TRUE,FALSE
0,Las Vegas,NV,TRUE,none,average,casual,1,TRUE,TRUE,FALSE
1,Scottsdale,AZ,TRUE,none,average,casual,1,TRUE,TRUE,FALSE
0,Pittsburgh,PA,TRUE,none,average,casual,1,TRUE,TRUE,FALSE
1,Montreal,QC,TRUE,none,average,casual,1,TRUE,TRUE,FALSE
1,Phoenix,AZ,TRUE,none,average,casual,1,TRUE,TRUE,FALSE
0,Tempe,AZ,TRUE,none,average,casual,1,TRUE,TRUE,FALSE
1,Phoenix,AZ,TRUE,none,average,casual,1,TRUE,TRUE,FALSE
1,Champaign,IL,TRUE,none,average,casual,1,TRUE,TRUE,FALSE
1,Las Vegas,NV,TRUE,none,average,casual,1,TRUE,TRUE,FALSE
0,Henderson,NV,TRUE,none,average,casual,1,TRUE,TRUE,FALSE
1,Las Vegas,NV,FALSE,none,average,casual,1,TRUE,TRUE,FALSE
1,Pittsburgh,PA,FALSE,none,average,casual,1,TRUE,TRUE,FALSE
1,Glendale,AZ,TRUE,none,average,casual,1,TRUE,TRUE,FALSE
1,Champaign,IL,TRUE,none,average,casual,2,FALSE,FALSE,TRUE
1,Pittsburgh,PA,TRUE,none,average,casual,2,FALSE,FALSE,TRUE
1,Mesa,AZ,TRUE,none,average,casual,2,FALSE,FALSE,TRUE
1,Las Vegas,NV,TRUE,none,average,casual,2,FALSE,FALSE,TRUE
1,Charlotte,NC,TRUE,none,average,casual,2,FALSE,FALSE,TRUE
1,Phoenix,AZ,TRUE,none,average,casual,2,FALSE,FALSE,TRUE
1,Las Vegas,NV,FALSE,none,average,casual,2,FALSE,FALSE,TRUE
1,Las Vegas,NV,TRUE,none,average,casual,2,FALSE,FALSE,TRUE
1,Las Vegas,NV,TRUE,none,average,casual,2,FALSE,FALSE,TRUE
1,Chandler,AZ,TRUE,none,average,casual,2,FALSE,FALSE,TRUE
1,Gilbert,AZ,TRUE,none,average,casual,2,FALSE,FALSE,TRUE
1,Henderson,NV,TRUE,none,average,casual,2,FALSE,FALSE,TRUE
1,Las Vegas,NV,TRUE,none,average,casual,2,FALSE,FALSE,TRUE
1,Phoenix,AZ,TRUE,none,average,casual,2,FALSE,FALSE,TRUE
1,Mesa,AZ,TRUE,none,average,casual,2,FALSE,FALSE,TRUE
1,Scottsdale,AZ,FALSE,none,average,casual,2,FALSE,FALSE,TRUE
1,Pittsburgh,PA,TRUE,none,average,casual,2,FALSE,FALSE,TRUE
1,Las Vegas,NV,TRUE,none,average,casual,2,FALSE,FALSE,TRUE
1,Phoenix,AZ,FALSE,none,average,casual,2,FALSE,FALSE,TRUE
1,Gilbert,AZ,TRUE,none,average,casual,2,FALSE,FALSE,TRUE
1,Charlotte,NC,TRUE,none,average,casual,2,FALSE,FALSE,TRUE
1,Phoenix,AZ,TRUE,none,average,casual,2,FALSE,FALSE,TRUE
1,Madison,WI,TRUE,none,average,casual,2,FALSE,FALSE,TRUE
0,Las Vegas,NV,FALSE,none,average,casual,2,FALSE,FALSE,TRUE
0,Henderson,NV,FALSE,none,average,casual,2,FALSE,FALSE,TRUE
1,Pittsburgh,PA,TRUE,none,average,casual,2,FALSE,FALSE,TRUE
1,Champaign,IL,TRUE,none,average,casual,2,FALSE,FALSE,TRUE
1,Las Vegas,NV,TRUE,none,average,casual,2,FALSE,FALSE,TRUE
1,Phoenix,AZ,TRUE,none,average,casual,2,FALSE,FALSE,TRUE
0,Pittsburgh,PA,TRUE,none,average,casual,2,FALSE,FALSE,TRUE
1,Las Vegas,NV,TRUE,none,average,casual,2,FALSE,FALSE,TRUE
1,Pittsburgh,PA,FALSE,none,average,casual,2,FALSE,FALSE,TRUE
1,North Las Vegas,NV,TRUE,none,average,casual,2,FALSE,FALSE,TRUE
1,Gilbert,AZ,TRUE,none,average,casual,2,FALSE,FALSE,TRUE
1,Chandler,AZ,FALSE,none,average,casual,2,FALSE,FALSE,TRUE
1,Pittsburgh,PA,TRUE,none,average,casual,2,FALSE,FALSE,TRUE
1,Charlotte,NC,FALSE,none,average,casual,2,FALSE,FALSE,TRUE
1,Queen Creek,AZ,TRUE,none,average,casual,2,FALSE,FALSE,TRUE
1,Montral,QC,TRUE,none,average,casual,2,FALSE,FALSE,TRUE
1,Madison,WI,TRUE,none,average,casual,2,FALSE,FALSE,TRUE
0,Las Vegas,NV,TRUE,none,average,casual,2,FALSE,FALSE,TRUE
1,Scottsdale,AZ,TRUE,none,average,casual,2,FALSE,FALSE,TRUE
1,Las Vegas,NV,TRUE,none,average,casual,2,FALSE,FALSE,TRUE
1,Mesa,AZ,TRUE,none,average,casual,2,FALSE,FALSE,TRUE
1,Gilbert,AZ,FALSE,none,average,casual,2,FALSE,FALSE,TRUE
1,Montral,QC,TRUE,none,average,casual,2,FALSE,FALSE,TRUE
1,Scottsdale,AZ,FALSE,none,average,casual,2,FALSE,FALSE,TRUE
1,Montreal,QC,TRUE,none,average,casual,2,FALSE,FALSE,FALSE
1,Las Vegas,NV,TRUE,none,average,casual,2,FALSE,FALSE,FALSE
1,Las Vegas,NV,TRUE,none,average,casual,2,FALSE,FALSE,FALSE
1,Phoenix,AZ,TRUE,none,average,casual,2,FALSE,FALSE,FALSE
1,Scottsdale,AZ,TRUE,none,average,casual,2,FALSE,FALSE,FALSE
1,Montral,QC,TRUE,none,average,casual,2,FALSE,FALSE,FALSE
1,Phoenix,AZ,TRUE,none,average,casual,2,FALSE,FALSE,FALSE
1,Chandler,AZ,FALSE,none,average,casual,2,FALSE,FALSE,FALSE
1,Phoenix,AZ,TRUE,none,average,casual,2,FALSE,FALSE,FALSE
1,Glendale,AZ,TRUE,none,average,casual,2,FALSE,FALSE,FALSE
1,Las Vegas,NV,TRUE,none,average,casual,2,FALSE,FALSE,FALSE
1,Pittsburgh,PA,TRUE,none,average,casual,2,FALSE,FALSE,FALSE
1,Phoenix,AZ,TRUE,none,average,casual,2,FALSE,FALSE,FALSE
1,Las Vegas,NV,TRUE,none,average,casual,2,FALSE,FALSE,FALSE
1,Las Vegas,NV,TRUE,none,average,casual,2,FALSE,FALSE,FALSE
1,Tempe,AZ,TRUE,none,average,casual,2,FALSE,FALSE,FALSE
1,Pittsburgh,PA,TRUE,none,average,casual,2,FALSE,FALSE,FALSE
1,Saint-Laurent,QC,TRUE,none,average,casual,2,FALSE,FALSE,FALSE
1,Las Vegas,NV,TRUE,none,average,casual,2,FALSE,FALSE,FALSE
1,Las Vegas,NV,TRUE,none,average,casual,2,FALSE,FALSE,FALSE
1,Mesa,AZ,TRUE,none,average,casual,2,FALSE,FALSE,FALSE
1,Goodyear,AZ,TRUE,none,average,casual,2,FALSE,FALSE,FALSE
1,Charlotte,NC,FALSE,none,average,casual,2,FALSE,FALSE,FALSE
0,Mesa,AZ,FALSE,none,average,casual,2,FALSE,FALSE,FALSE
0,Pittsburgh,PA,TRUE,none,average,casual,2,FALSE,FALSE,FALSE
1,Casa Grande,AZ,TRUE,none,average,casual,2,FALSE,FALSE,FALSE
0,Peoria,AZ,TRUE,none,average,casual,2,FALSE,FALSE,FALSE
1,Mesa,AZ,TRUE,none,average,casual,2,FALSE,FALSE,FALSE
1,Anthem,AZ,TRUE,none,average,casual,2,FALSE,FALSE,FALSE
0,Montral,QC,TRUE,none,average,casual,2,FALSE,FALSE,FALSE
1,Dorval,QC,TRUE,none,average,casual,2,FALSE,FALSE,FALSE
1,Champaign,IL,TRUE,none,average,casual,2,FALSE,FALSE,FALSE
1,Las Vegas,NV,TRUE,none,average,casual,2,FALSE,FALSE,FALSE
